5	0.019337285212333334
10	0.01938695205534591
15	0.019350287195597483
20	0.01932367672327044
25	0.01936472747767296
30	0.019326921399685535
35	0.01935974390566038
40	0.019326926673584908
45	0.01936199334591195
50	0.019364766876100628
55	0.01935059762264151
60	0.019349620434905658
65	0.019322556825157232
70	0.01933315688553459
75	0.019336334688050315
80	0.01937609484591195
85	0.01937184557735849
90	0.01936191491792453
95	0.019324619624528302
100	0.019374083225157233
105	0.019363137863522013
110	0.019377190661320754
115	0.01936854386792453
120	0.01936317476006289
125	0.019731505540251573
130	0.019324179251257862
135	0.01937307680628931
140	0.019325376917924526
145	0.019371922361949685
150	0.019372577246540883
155	0.01936867230566038
160	0.019320414761949685
165	0.019381222343396228
170	0.01960896556966667
175	0.01934414725
180	0.019368517358490565
185	0.019381767866346152
190	0.019373394584591197
195	0.019384795584905662
