5	0.011855274119961241
10	0.011467511368371212
15	0.01149475276797753
20	0.011396909131851854
25	0.011324676270555558
30	0.011276510982971015
35	0.011239798073550725
40	0.011167269564130436
45	0.011167674266666667
50	0.01111835909480287
55	0.011781681347509579
60	0.011057303849103944
65	0.011022685710106382
70	0.010815239926268117
75	0.010773637860283689
80	0.01074806053138298
85	0.011014490095555557
90	0.010701187996276595
95	0.010667329262982457
100	0.010643756886170213
105	0.010612744937500002
110	0.01054881431526316
115	0.010543382780175439
120	0.010529277454467354
125	0.010474194076041667
130	0.010456775354861112
135	0.010434892503819446
140	0.010404720950526317
145	0.010354913234879725
150	0.010566507460652921
155	0.01031934348095238
160	0.010290596213299663
165	0.010275690410101011
170	0.010241854222727272
175	0.010207832291500001
180	0.010172779646699671
185	0.0101542059135
190	0.01012412407739274
195	0.010102493140500001
