5	0.0015552856838974359
10	0.004012561384475598
15	0.009016328007886905
20	0.01594310665546875
25	0.020705899777333336
30	0.02208111770283688
35	0.028439432789351852
40	0.030895095895959603
45	0.03406198126611111
50	0.04369449597013889
55	0.04212828700266667
60	0.0441028262152174
65	0.0529770538
70	0.05357161061754387
75	0.06450285098020833
80	0.06293514832812501
85	0.0673660907875
90	0.07362126583333332
95	0.07756149902142857
100	0.08141904105897436
105	0.08466610028333334
110	0.08786685477083335
115	0.09773196478333332
120	0.09752134070909091
125	0.10359044366166667
130	0.10783799493833335
135	0.10886532701500001
140	0.11464181322000001
145	0.11001839394166668
150	0.12043338080555556
155	0.13120281469583334
160	0.13457491498125
165	0.13068034071875
170	0.1405290008291667
175	0.13164403761875001
180	0.1468178323375
185	0.14727369489583336
190	0.14858016106250002
195	0.1682623925047619
